sceneId,pageIndex,label,text,imageAssetKey,speakerNpcCaptainId,viewMode,textBoxPreset,imageScalePct,text_en,label_en,actionLabel,actionLabel_en
npc_dialog_eden_08,0,[ 카일 렌드 ],베가 보급 항로 감독 중이다.\n일정에 차질만 없으면 그만이지.\n동행은 사양한다.,assets/images/npc/noname_char003.png,npc_cpt_eden_08,ingame_dialog,compact,100,"I'm overseeing the Vega supply lane.\nAs long as the schedule holds, that's all I need.\nI'll pass on company.",[ Kyle Rend ]
npc_dialog_eden_09,0,[ 라나 벨 ],에덴 정비독 대기 줄이 길다.\n다음 슬롯은 좀 기다려야 한다.\n급하면 다른 항구를 알아봐.,assets/images/npc/noname_char004.png,npc_cpt_eden_09,ingame_dialog,compact,100,"The Eden repair-dock queue is long.\nYou'll wait a while for the next slot.\nIf you're in a hurry, try another port.",[ Lana Bell ]
npc_dialog_eden_10,0,[ 오멜 카르 ],외곽 접근 함선은 모두 추적한다.\n당신도 예외는 아니다.\n행동만 깔끔하면 그걸로 끝이지.,assets/images/npc/noname_char005.png,npc_cpt_eden_10,ingame_dialog,compact,100,I track every ship approaching the rim.\nYou're no exception.\nKeep it clean and we're done here.,[ Omel Kar ]
npc_dialog_vega_watch_01,0,[ 하르만 돌 ],베가 외곽 초계 중이다.\n정해진 코스를 벗어나는 신호는 즉시 보고된다.,assets/images/npc/noname_char006.png,npc_cpt_vega_watch_01,ingame_dialog,compact,100,I'm on patrol along the Vega rim.\nAny signal leaving the set course is reported at once.,[ Harman Dol ]
npc_dialog_vega_watch_02,0,[ 세린 코프 ],민간선 호위 임무 중.\n동행 신청은 본부 채널로 부탁한다.,assets/images/npc/noname_char007.png,npc_cpt_vega_watch_02,ingame_dialog,compact,100,On a civilian escort mission.\nRequest any rendezvous through the HQ channel.,[ Serin Cope ]
npc_dialog_solar_guard_01,0,[ 이사 벤트 ],솔라 항구 항만사령부입니다.\n도킹 안내가 필요하면 항만 콘솔에 접속해 주십시오.,assets/images/npc/noname_char008.png,npc_cpt_solar_guard_01,ingame_dialog,compact,100,"This is Solar Port Harbor Command.\nIf you need docking guidance, connect to the harbor console.",[ Isa Bent ]
npc_dialog_solar_guard_02,0,[ 토닉 레일 ],무역선 호위 중이다.\n잡음 통신은 짧게 끝내자.\n다음 점프창이 곧이다.,assets/images/npc/noname_char009.png,npc_cpt_solar_guard_02,ingame_dialog,compact,100,Escorting a trade ship.\nLet's keep idle comms short.\nThe next jump window is soon.,[ Tonic Rail ]
npc_dialog_vega_test_a,0,[ 베가 보조대 알파 ],보조 순항 시험 비행 중.\n기록용 통신만 허용된다.\n잡음은 사양한다.,assets/images/npc/noname_char010.png,npc_cpt_vega_test_a,ingame_dialog,compact,100,"Running an auxiliary cruise test flight.\nOnly logging comms are allowed.\nNo chatter, please.",[ Vega Auxiliary Alpha ]
npc_dialog_vega_test_b,0,[ 베가 보조대 브라보 ],베가 보급 항로 모니터링 중.\n통신은 30초 단위로 끊어 주길.,assets/images/npc/stella_aris_char001.png,npc_cpt_vega_test_b,ingame_dialog,compact,100,Monitoring the Vega supply lane.\nKeep comms to 30-second bursts.,[ Vega Auxiliary Bravo ]
npc_dialog_vega_red_04,0,[ 베가 레드 04 ],외곽 급습 편대다.\n운 좋으면 그냥 지나가게 둘지도 모르지.,assets/images/npc/mia_bello_char002.png,npc_cpt_vega_red_04,ingame_dialog,compact,100,We're a rim raid squadron.\nGet lucky and we might just let you pass.,[ Vega Red 04 ]
npc_dialog_vega_red_05,0,[ 베가 레드 05 ],차단 임무 중이다.\n보급선이면 멈추는 게 좋을 거야.,assets/images/npc/noname_char003.png,npc_cpt_vega_red_05,ingame_dialog,compact,100,"On an interdiction run.\nIf you're a supply ship, you'd better stop.",[ Vega Red 05 ]
npc_dialog_vega_red_06,0,[ 베가 레드 06 ],방어선이고 뭐고 다 부순다.\n그게 내 일이지.\n자비는 기대하지 마.,assets/images/npc/noname_char004.png,npc_cpt_vega_red_06,ingame_dialog,compact,100,"Defense line or not, I break it all.\nThat's my job.\nDon't expect mercy.",[ Vega Red 06 ]
npc_dialog_vega_red_07,0,[ 베가 레드 07 ],베가 압박은 우리 조의 일이다.\n이쪽 길은 비키시는 게 좋을 거야.,assets/images/npc/noname_char005.png,npc_cpt_vega_red_07,ingame_dialog,compact,100,Pressuring Vega is our team's job.\nYou'd best clear out of this lane.,[ Vega Red 07 ]
npc_dialog_vega_red_08,0,[ 베가 레드 08 ],궤도 요격이 우리 임무다.\n잘못 걸리면 그대로 부서진다.,assets/images/npc/noname_char006.png,npc_cpt_vega_red_08,ingame_dialog,compact,100,Orbital interception is our mission.\nCross us wrong and you're scrap.,[ Vega Red 08 ]
npc_dialog_vega_red_09,0,[ 베가 레드 09 ],보급선 사냥 중이다.\n너는 보급선처럼 안 보이는군.\n그러니 길게 얘기 안 한다.,assets/images/npc/noname_char007.png,npc_cpt_vega_red_09,ingame_dialog,compact,100,Hunting supply ships.\nYou don't look like one.\nSo I'll keep this short.,[ Vega Red 09 ]
npc_dialog_vega_red_10,0,[ 베가 레드 10 ],근접 돌파다.\n거리를 두는 게 서로한테 좋을 거야.,assets/images/npc/noname_char008.png,npc_cpt_vega_red_10,ingame_dialog,compact,100,Close-range breakthrough.\nKeeping distance is better for us both.,[ Vega Red 10 ]
npc_dialog_vega_red_11,0,[ 베가 레드 11 ],추가 돌파조다.\n통신할 시간 없다.\n다음 채널에서 보지.,assets/images/npc/noname_char009.png,npc_cpt_vega_red_11,ingame_dialog,compact,100,Additional breakthrough unit.\nNo time to talk.\nSee you on the next channel.,[ Vega Red 11 ]
npc_dialog_vega_red_12,0,[ 베가 레드 12 ],증원 돌격조다.\n채널 닫는다.\n방해되면 골치 아플 텐데.,assets/images/npc/noname_char010.png,npc_cpt_vega_red_12,ingame_dialog,compact,100,Reinforcement assault unit.\nClosing the channel.\nGet in the way and it'll get ugly.,[ Vega Red 12 ]
npc_dialog_vega_blue_07,0,[ 베가 블루 07 ],외곽 방어 증원이다.\n식별만 부탁한다.,assets/images/npc/stella_aris_char001.png,npc_cpt_vega_blue_07,ingame_dialog,compact,100,Rim defense reinforcement.\nJust identify yourself.,[ Vega Blue 07 ]
npc_dialog_vega_blue_08,0,[ 베가 블루 08 ],항로 호위 임무 수행 중.\n동행 요청은 정식 채널로 해주길.,assets/images/npc/mia_bello_char002.png,npc_cpt_vega_blue_08,ingame_dialog,compact,100,Carrying out a lane escort mission.\nMake escort requests through the formal channel.,[ Vega Blue 08 ]
npc_dialog_vega_blue_09,0,[ 베가 블루 09 ],고가치 구역 순찰이다.\n머무는 시간은 최소화하길 권한다.,assets/images/npc/noname_char003.png,npc_cpt_vega_blue_09,ingame_dialog,compact,100,Patrolling a high-value zone.\nKeep your stay to a minimum.,[ Vega Blue 09 ]
npc_dialog_vega_blue_10,0,[ 베가 블루 10 ],정찰 증원이다.\n위치는 길게 알리지 않는다.\n잠시면 사라질 거다.,assets/images/npc/noname_char004.png,npc_cpt_vega_blue_10,ingame_dialog,compact,100,Recon reinforcement.\nI won't broadcast my position long.\nI'll be gone in a moment.,[ Vega Blue 10 ]
npc_dialog_vega_blue_11,0,[ 베가 블루 11 ],민간호위 연합 지원이다.\n분쟁선이 있으면 미리 알려달라.,assets/images/npc/noname_char005.png,npc_cpt_vega_blue_11,ingame_dialog,compact,100,Civilian-escort coalition support.\nLet me know in advance if there are hostile ships.,[ Vega Blue 11 ]
npc_dialog_neweden_red_07,0,[ 뉴에덴 레드 07 ],암시장 외곽이다.\n정직한 거래는 기대하지 마라.\n이쪽은 다른 규칙으로 돌아가지.,assets/images/npc/noname_char006.png,npc_cpt_neweden_red_07,ingame_dialog,compact,100,This is the black-market rim.\nDon't expect honest deals.\nWe run by different rules here.,[ New Eden Red 07 ]
npc_dialog_neweden_blue_07,0,[ 뉴에덴 블루 07 ],중립 항로 방어다.\n분쟁은 다른 곳에서 처리해 주길.,assets/images/npc/noname_char007.png,npc_cpt_neweden_blue_07,ingame_dialog,compact,100,Neutral-lane defense.\nTake your disputes elsewhere.,[ New Eden Blue 07 ]
npc_dialog_arcadia_lane_01,0,[ 엘렌 드 코르 ],아르카디아 관문 궤도는 늘 붐빈다.\n통과 절차만 지켜주면 된다.,assets/images/npc/noname_char008.png,npc_cpt_arcadia_lane_01,ingame_dialog,compact,100,The Arcadia gate orbit is always crowded.\nJust follow the transit procedure.,[ Ellen de Cort ]
npc_dialog_arcadia_lane_02,0,[ 마르크 세인 ],외곽 항로 교차 감시 중.\n잘못 들어선 항로는 우리 책임이 아니다.,assets/images/npc/noname_char009.png,npc_cpt_arcadia_lane_02,ingame_dialog,compact,100,Watching the rim lane junctions.\nA wrong turn into a lane is not our responsibility.,[ Marc Sein ]
npc_dialog_ai_clan_safe_01,0,[ 아델린 루크 ],솔라무역 방위연합 함대장 아델린 루크다.\n이 권역의 안전은 우리가 책임진다.,assets/images/npc/noname_char010.png,npc_cpt_ai_clan_safe_01,ingame_dialog,compact,100,"Adeline Luke, fleet commander of the Solar Trade Defense Coalition.\nThe safety of this region is our charge.",[ Adeline Luke ]
npc_dialog_ai_clan_neutral_01,0,[ 린 켄달 ],오메가 중립 회항단 린 켄달이다.\n우리 권역에서는 어떤 깃발도 강요하지 않는다.,assets/images/npc/stella_aris_char001.png,npc_cpt_ai_clan_neutral_01,ingame_dialog,compact,100,"Lin Kendal of the Omega Neutral Circuit.\nIn our region, no flag is forced on anyone.",[ Lin Kendal ]
npc_dialog_ai_clan_pvp_01,0,[ 모라 섀이어 ],홍월 약탈 함대 모라 섀이어다.\n이 권역에서는 내가 정한 것이 곧 법이다.,assets/images/npc/mia_bello_char002.png,npc_cpt_ai_clan_pvp_01,ingame_dialog,compact,100,"Mora Shire of the Red Moon Raider Fleet.\nIn this region, what I decide is law.",[ Mora Shire ]
npc_dialog_arc_pf_01,0,[ 루안 베르 ],보충 라인 1번이다.\n식료·생활품 위주로 도는 항로지.,assets/images/npc/noname_char003.png,npc_cpt_arc_pf_01,ingame_dialog,compact,100,Resupply Line 1.\nMostly a route for food and daily goods.,[ Luan Ber ]
npc_dialog_arc_pf_02,0,[ 테오 반성 ],보충 라인 2번 운항 중.\n정비 부품 보급이 메인이다.,assets/images/npc/noname_char004.png,npc_cpt_arc_pf_02,ingame_dialog,compact,100,Running Resupply Line 2.\nMaintenance parts are the main cargo.,[ Teo Banseong ]
npc_dialog_arc_pf_03,0,[ 미카 소렌 ],보충 라인 3번이다.\n의료 물자 우선 배송 중이다.,assets/images/npc/noname_char005.png,npc_cpt_arc_pf_03,ingame_dialog,compact,100,Resupply Line 3.\nDelivering medical supplies as priority.,[ Mika Soren ]
npc_dialog_arc_pf_04,0,[ 조이 힐데 ],보충 라인 4번이다.\n가공 광물 운반 중이고\n일정이 빠듯하다.,assets/images/npc/noname_char006.png,npc_cpt_arc_pf_04,ingame_dialog,compact,100,"Resupply Line 4.\nHauling processed minerals,\nand the schedule is tight.",[ Joy Hilde ]
npc_dialog_arc_pf_05,0,[ 카이 네므 ],보충 라인 5번 운항 중.\n합성 식품 중심 항로다.,assets/images/npc/noname_char007.png,npc_cpt_arc_pf_05,ingame_dialog,compact,100,Running Resupply Line 5.\nA route centered on synthetic food.,[ Kai Nem ]
npc_dialog_arc_pf_06,0,[ 사라 올튼 ],보충 라인 6번이다.\n연료셀 보급 임무 수행 중이다.,assets/images/npc/noname_char008.png,npc_cpt_arc_pf_06,ingame_dialog,compact,100,Resupply Line 6.\nOn a fuel-cell supply mission.,[ Sara Olton ]
npc_dialog_arc_pf_07,0,[ 데렉 훈 ],보충 라인 7번이다.\n전자 부품 운반 중.\n충격 회피 부탁한다.,assets/images/npc/noname_char009.png,npc_cpt_arc_pf_07,ingame_dialog,compact,100,"Resupply Line 7.\nCarrying electronic parts.\nAvoid any impacts, please.",[ Derek Hoon ]
npc_dialog_arc_pf_08,0,[ 이안 크로프 ],보충 라인 8번 운항 중.\n무역소 재고 보충이 목적이다.,assets/images/npc/noname_char010.png,npc_cpt_arc_pf_08,ingame_dialog,compact,100,Running Resupply Line 8.\nRestocking Trade Port inventory.,[ Ian Crof ]
npc_dialog_arc_pf_09,0,[ 노바 린 ],보충 라인 9번이다.\n의약품·생필품 혼합 화물이다.,assets/images/npc/stella_aris_char001.png,npc_cpt_arc_pf_09,ingame_dialog,compact,100,Resupply Line 9.\nA mixed cargo of medicine and necessities.,[ Nova Lin ]
npc_dialog_arc_pf_10,0,[ 제이 파크 ],보충 라인 10번이다.\n정밀 부속 운송 중이니 진동 주의.,assets/images/npc/mia_bello_char002.png,npc_cpt_arc_pf_10,ingame_dialog,compact,100,Resupply Line 10.\nTransporting precision parts — mind the vibration.,[ Jay Park ]
npc_dialog_arc_pf_11,0,[ 윤 하림 ],보충 라인 11번이다.\n식수 정수 모듈을 옮긴다.,assets/images/npc/noname_char003.png,npc_cpt_arc_pf_11,ingame_dialog,compact,100,Resupply Line 11.\nMoving water-purification modules.,[ Yun Harim ]
npc_dialog_arc_pf_12,0,[ 리스 베가 ],보충 라인 12번이다.\n비상 보급용 예비 화물이다.,assets/images/npc/noname_char004.png,npc_cpt_arc_pf_12,ingame_dialog,compact,100,Resupply Line 12.\nReserve cargo for emergency supply.,[ Lis Vega ]
npc_dialog_bar_ret_01,0,[ 한로 크레인 ],젊은 함장. 한 잔 하시려나?\n내 시절엔 이 술이 보급품이었지.\n자리는 늘 비어 있네.,assets/images/npc/noname_char005.png,npc_cpt_bar_ret_01,ingame_dialog,compact,100,Young captain. Care for a drink?\nIn my day this liquor was a ration.\nThere's always a seat open.,[ Hanro Crane ]
npc_dialog_bar_ret_02,0,[ 미아 벨로 ],소식판 정리 중이라네.\n미네르바 쪽 항로에 잡음이 좀 있다더군.\n조심해서 다니시게.,assets/images/npc/noname_char006.png,npc_cpt_bar_ret_02,ingame_dialog,compact,100,Just tidying the notice board.\nThey say there's some trouble on the Minerva lanes.\nTravel carefully.,[ Mia Bello ]
npc_dialog_bar_ret_03,0,[ 타드 레인 ],드라코 성운에서 본 광경 얘기는 늘 있지.\n자리 잡고 들어볼 텐가.,assets/images/npc/noname_char007.png,npc_cpt_bar_ret_03,ingame_dialog,compact,100,I've always got a tale about what I saw in the Draco Nebula.\nPull up a chair and listen?,[ Tad Raine ]
npc_dialog_bar_ret_04,0,[ 세라 미온 ],여기선 깃발도 직책도 다 내려놓고 마신다네.\n그게 우리 집 규칙이지.,assets/images/npc/noname_char008.png,npc_cpt_bar_ret_04,ingame_dialog,compact,100,In here we set down our flags and ranks and just drink.\nThat's the house rule.,[ Sera Mion ]
mission_clear_default,0,[ AI 오퍼레이터 ],미션 완료 보고.\n\n「[미션제목]」 임무가 모두 완료되었습니다.\n\n보상이 지급되었습니다. 다음 지시를 기다려 주십시오.\n[닉네임]님.,assets/images/npc/noname_char009.png,npc_cpt_ai_robot_default,ingame_dialog,compact,100,"Mission complete report.\n\nThe ""[미션제목]"" mission is fully complete.\n\nRewards have been issued. Await your next orders,\n[Pilot].",[ AI Operator ]
mission_clear_npc_delivery,0,[ [담당자] ],"[담당자]: 화물, 확인했다.\n\n「[미션제목]」 — 수고했다, [닉네임].\n\n보상은 바로 지급된다.",,,ingame_dialog,compact,100,"[담당자]: Cargo confirmed.\n\n""[미션제목]"" — well done, [닉네임].\n\nRewards have been issued.",[ [담당자] ]
mission_clear_npc_arrival,0,[ [담당자] ],"[담당자]: 여기까지 오느라 고생했다.\n\n「[미션제목]」 확인됐다, [닉네임].\n\n보상은 바로 지급된다.",,,ingame_dialog,compact,100,"[담당자]: Good work making it here.\n\n""[미션제목]"" confirmed, [닉네임].\n\nRewards have been issued.",[ [담당자] ]
mission_clear_mission_001,0,[ AI 오퍼레이터 ],"임무 완료 보고입니다.\n\n「첫 비행」 임무가 완료되었습니다.\n베가 전초기지 도착을 확인했습니다.\n\n[닉네임]님, 다음을 준비하십시오.",assets/images/npc/noname_char010.png,npc_cpt_ai_robot_default,ingame_dialog,compact,100,"Mission complete report.\n\nThe ""First Flight"" mission is complete.\nArrival at the Vega outpost confirmed.\n\nPrepare for your next mission,\n[Pilot].",[ AI Operator ]
mission_clear_mission_002,0,[ AI 오퍼레이터 ],임무 완료 보고입니다.\n\n「해적 소탕」 임무가 완료되었습니다.\n교전 결과를 기록했습니다.\n\n보상이 지급되었습니다.,assets/images/npc/stella_aris_char001.png,npc_cpt_ai_robot_default,ingame_dialog,compact,100,"Mission complete report.\n\nThe ""Pirate Sweep"" mission is complete.\nThe engagement results are logged.\n\nRewards have been issued.",[ AI Operator ]
mission_clear_mission_003,0,[ AI 오퍼레이터 ],"임무 완료 보고입니다.\n\n「무역 루트 개척」 임무가 완료되었습니다.\n구매와 배달 조건을 모두 충족했습니다.\n\n[닉네임]님, 수고하셨습니다.",assets/images/npc/mia_bello_char002.png,npc_cpt_ai_robot_default,ingame_dialog,compact,100,"Mission complete report.\n\nThe ""Trade Route Pioneer"" mission is complete.\nAll buy and deliver conditions were met.\n\nWell done,\n[Pilot].",[ AI Operator ]
npc_dialog_draco_obs_01,0,[ 세레나 드릴 ],"드라코 성운 스펙트럼 채널 열렸군.\n\n연구 궤도 순찰 중이다.\n관측 데이터는 본부로만 전송한다.\n[닉네임]님, 항로만 유지해 주시오.",assets/images/npc/noname_char003.png,npc_cpt_draco_obs_01,ingame_dialog,compact,100,"Draco nebula spectrum channel open.\n\nOn a research-orbit patrol.\nObservation data goes to HQ only.\n[Pilot], just hold your course.",[ Serena Drill ]
npc_dialog_draco_escort_01,0,[ 델 라인 ],"연방 호위 편대 통신.\n\n드라코 연구소 호위 임무 수행 중.\n민간선은 안전 거리를 유지하시오.\n[닉네임]님, 협조 부탁한다.",assets/images/npc/noname_char004.png,npc_cpt_draco_escort_01,ingame_dialog,compact,100,"Federation escort squadron comms.\n\nEscorting the Draco research station.\nCivilian ships, keep safe distance.\n[Pilot], your cooperation is appreciated.",[ Dell Line ]
npc_dialog_operator_stella,0,[ 안내 오퍼레이터 ],"안녕하세요, [닉네임]님.\n\n스텔라 아리스입니다.\n통신이 필요하면 이 채널을 열어 주십시오.",assets/images/npc/noname_char005.png,npc_cpt_operator_stella,ingame_dialog,compact,100,"Hello, [Pilot].\n\nStella Aris here.\nOpen this channel if you need to talk.",[ Guide Operator ]
npc_dialog_gov_red_hostile,0,[ 행성 수장 ],"[닉네임], 이 행성은 동부(레드) 소유 구역이다.\n아크코어 지시에 따라 침입자는 교전 대상으로 분류된다.\n협상 채널은 열어두었으나, 무장 대응은 즉각이다.",assets/images/npc/noname_char006.png,npc_cpt_enemy_sirius_01,ingame_dialog,compact,100,"[Pilot], this planet is Red-sector territory.\nUnder ArcCore directive, intruders are combat targets.\nThe negotiation channel is open—but armed response is immediate.",[ Planet Governor ]
npc_dialog_gov_minerva,0,[ 니카 스톤 ],미네르바 광산 총감독부다.\n호송·채굴·국가 파견 방위를 총괄한다.\n광산 구역 침입이나 무단 매매는 보고 대상이다.,assets/images/npc/noname_char007.png,npc_cpt_gov_minerva,ingame_dialog,compact,100,"Minerva Mining Governor's office.\nI oversee convoys, extraction, and national defense detachments.\nUnauthorized mining or trade in the zone is reportable.",[ Nika Stone ]
npc_dialog_gov_iron,0,[ 오렌 피스 ],아이언 크로스 잔해수호사령부.\n국가 거점과 민간 호송선 통제를 맡고 있다.\n잔해권 약탈은 즉시 제압한다.,assets/images/npc/noname_char008.png,npc_cpt_gov_iron,ingame_dialog,compact,100,Iron Cross Wreckage Defense Command.\nNational garrison and civilian convoy control.\nLooting in the wreck belt is suppressed on sight.,[ Oren Peace ]
npc_dialog_gov_helios,0,[ 솔라 핀 ],헬리오스 태양권 중립 관리소.\n에너지 시설은 국가 위탁으로 운영 중이다.\n무단 접근·에너지 탈취 시도는 기록된다.,assets/images/npc/noname_char009.png,npc_cpt_gov_helios,ingame_dialog,compact,100,Helios solar-zone neutral administration.\nEnergy facilities run under national mandate.\nUnauthorized access or siphoning is logged.,[ Solar Finn ]
npc_dialog_gov_genesis,0,[ 아르카노 원 ],"제네시스 오리진 수문.\n우주 기원 구역—침입자는 교전 대상.\n돌아갈 의지가 있다면, 지금 통신을 끊어라.",assets/images/npc/noname_char010.png,npc_cpt_gov_genesis,ingame_dialog,compact,100,"Genesis Origin gate.\nCosmic origin sector—intruders are combat targets.\nIf you intend to leave, cut comms now.",[ Arkan One ]
npc_dialog_gov_blue_reserve,0,[ 행성 총사령관 ],"[닉네임], 스텔리움 연합 소속 행성총사령관이다.\n전선 교전으로 이 거점 점령·방어 임무를 맡았다.\n협력 채널은 열려 있다.",assets/images/npc/stella_aris_char001.png,npc_cpt_gov_reserve_blue_01,ingame_dialog,compact,100,"[Pilot], Stellium Alliance planetary commander.\nAssigned to hold this front after recent combat.\nCooperation channels remain open.",[ Planet Commander ]
npc_dialog_gov_neutral_reserve,0,[ 행성 관리인 ],중립 행정 위탁 구역이다.\n아크코어 중재 하에 점령 상태가 갱신되었다.\n무장 침입은 보고 대상이다.,assets/images/npc/mia_bello_char002.png,npc_cpt_gov_reserve_neutral_01,ingame_dialog,compact,100,Neutral-administered sector.\nOccupation updated under ArcCore arbitration.\nArmed intrusion must be reported.,[ Planet Administrator ]
early_route_arcadia_hub,0,[ 엘렌 드 코르 ],"관문 궤도 순찰 중이다, [닉네임].\n\n잔해 구역 신호에서 네 호출부가 올라왔다.\n불시착 파일럿으로 분류했는데, 맞나?",assets/images/npc/noname_char003.png,npc_cpt_arcadia_lane_01,ingame_dialog,compact,100,"On gate-orbit patrol, [Pilot].\n\nYour transponder came up from the wreck zone.\nClassified as crash-landed—correct?",[ Ellen de Cort ]
